Iter 	incumb_est 	candid_est 	error
776 	0.000000 	0.000000 	nan
777 	0.000000 	0.000000 	nan
778 	0.000000 	0.000000 	nan
779 	0.000000 	0.000000 	nan
780 	0.000000 	0.000000 	nan
781 	0.000000 	0.000000 	nan
782 	0.000000 	0.000000 	nan
783 	0.000000 	0.000000 	nan
784 	0.000000 	0.000000 	nan
785 	0.000000 	0.000000 	nan
786 	0.000000 	0.000000 	nan
787 	0.000000 	0.000000 	nan
788 	0.000000 	0.000000 	nan
789 	0.000000 	0.000000 	nan
790 	0.000000 	0.000000 	nan
791 	0.000000 	0.000000 	nan
792 	0.000000 	0.000000 	nan
793 	0.000000 	0.000000 	nan
794 	0.000000 	0.000000 	nan
795 	0.000000 	0.000000 	nan
796 	0.000000 	0.000000 	nan
797 	0.000000 	0.000000 	nan
798 	0.000000 	0.000000 	nan
799 	0.000000 	0.000000 	nan
800 	0.000000 	0.000000 	nan
801 	0.000000 	0.000000 	nan
802 	0.000000 	0.000000 	nan
803 	0.000000 	0.000000 	nan
804 	0.000000 	0.000000 	nan
805 	0.000000 	0.000000 	nan
806 	0.000000 	0.000000 	nan
807 	0.000000 	0.000000 	nan
808 	0.000000 	0.000000 	nan
809 	0.000000 	0.000000 	nan
810 	0.000000 	0.000000 	nan
811 	0.000000 	0.000000 	nan
812 	0.000000 	0.000000 	nan
813 	0.000000 	0.000000 	nan
814 	0.000000 	0.000000 	nan
815 	0.000000 	0.000000 	nan
816 	0.000000 	0.000000 	nan
817 	0.000000 	0.000000 	nan
818 	0.000000 	0.000000 	nan
819 	0.000000 	0.000000 	nan
820 	0.000000 	0.000000 	nan
821 	0.000000 	0.000000 	nan
822 	0.000000 	0.000000 	nan
823 	0.000000 	0.000000 	nan
824 	0.000000 	0.000000 	nan
825 	0.000000 	0.000000 	nan
826 	0.000000 	0.000000 	nan
827 	0.000000 	0.000000 	nan
828 	0.000000 	0.000000 	nan
829 	0.000000 	0.000000 	nan
830 	0.000000 	0.000000 	nan
831 	0.000000 	0.000000 	nan
832 	0.000000 	0.000000 	nan
833 	0.000000 	0.000000 	nan
834 	0.000000 	0.000000 	nan
835 	0.000000 	0.000000 	nan
836 	0.000000 	0.000000 	nan
837 	0.000000 	0.000000 	nan
838 	0.000000 	0.000000 	nan
839 	0.000000 	0.000000 	nan
840 	0.000000 	0.000000 	nan
841 	0.000000 	0.000000 	nan
842 	0.000000 	0.000000 	nan
843 	0.000000 	0.000000 	nan
844 	0.000000 	0.000000 	nan
845 	0.000000 	0.000000 	nan
846 	0.000000 	0.000000 	nan
847 	0.000000 	0.000000 	nan
848 	0.000000 	0.000000 	nan
849 	0.000000 	0.000000 	nan
850 	0.000000 	0.000000 	nan
851 	0.000000 	0.000000 	nan
852 	0.000000 	0.000000 	nan
853 	0.000000 	0.000000 	nan
854 	0.000000 	0.000000 	nan
855 	0.000000 	0.000000 	nan
856 	0.000000 	0.000000 	nan
857 	0.000000 	0.000000 	nan
858 	0.000000 	0.000000 	nan
859 	0.000000 	0.000000 	nan
860 	0.000000 	0.000000 	nan
861 	0.000000 	0.000000 	nan
862 	0.000000 	0.000000 	nan
863 	0.000000 	0.000000 	nan
864 	0.000000 	0.000000 	nan
865 	0.000000 	0.000000 	nan
866 	0.000000 	0.000000 	nan
867 	0.000000 	0.000000 	nan
868 	0.000000 	0.000000 	nan
869 	0.000000 	0.000000 	nan
870 	0.000000 	0.000000 	nan
871 	0.000000 	0.000000 	nan
872 	0.000000 	0.000000 	nan
873 	0.000000 	0.000000 	nan
874 	0.000000 	0.000000 	nan
875 	0.000000 	0.000000 	nan
876 	0.000000 	0.000000 	nan
877 	0.000000 	0.000000 	nan
878 	0.000000 	0.000000 	nan
879 	0.000000 	0.000000 	nan
880 	0.000000 	0.000000 	nan
881 	0.000000 	0.000000 	nan
882 	0.000000 	0.000000 	nan
883 	0.000000 	0.000000 	nan
884 	0.000000 	0.000000 	nan
885 	0.000000 	0.000000 	nan
886 	0.000000 	0.000000 	nan
887 	0.000000 	0.000000 	nan
888 	0.000000 	0.000000 	nan
889 	0.000000 	0.000000 	nan
890 	0.000000 	0.000000 	nan
891 	0.000000 	0.000000 	nan
892 	0.000000 	0.000000 	nan
893 	0.000000 	0.000000 	nan
894 	0.000000 	0.000000 	nan
895 	0.000000 	0.000000 	nan
896 	0.000000 	0.000000 	nan
897 	0.000000 	0.000000 	nan
898 	0.000000 	0.000000 	nan
899 	0.000000 	0.000000 	nan
900 	0.000000 	0.000000 	nan
901 	0.000000 	0.000000 	nan
902 	0.000000 	0.000000 	nan
903 	0.000000 	0.000000 	nan
904 	0.000000 	0.000000 	nan
905 	0.000000 	0.000000 	nan
906 	0.000000 	0.000000 	nan
907 	0.000000 	0.000000 	nan
908 	0.000000 	0.000000 	nan
909 	0.000000 	0.000000 	nan
910 	0.000000 	0.000000 	nan
911 	0.000000 	0.000000 	nan
912 	0.000000 	0.000000 	nan
913 	0.000000 	0.000000 	nan
914 	0.000000 	0.000000 	nan
915 	0.000000 	0.000000 	nan
916 	0.000000 	0.000000 	nan
917 	0.000000 	0.000000 	nan
918 	0.000000 	0.000000 	nan
919 	0.000000 	0.000000 	nan
920 	0.000000 	0.000000 	nan
921 	0.000000 	0.000000 	nan
922 	0.000000 	0.000000 	nan
923 	0.000000 	0.000000 	nan
924 	0.000000 	0.000000 	nan
925 	0.000000 	0.000000 	nan
926 	0.000000 	0.000000 	nan
927 	0.000000 	0.000000 	nan
928 	0.000000 	0.000000 	nan
929 	0.000000 	0.000000 	nan
930 	0.000000 	0.000000 	nan
931 	0.000000 	0.000000 	nan
932 	0.000000 	0.000000 	nan
933 	0.000000 	0.000000 	nan
934 	0.000000 	0.000000 	nan
935 	0.000000 	0.000000 	nan
936 	0.000000 	0.000000 	nan
937 	0.000000 	0.000000 	nan
938 	0.000000 	0.000000 	nan
939 	0.000000 	0.000000 	nan
940 	0.000000 	0.000000 	nan
941 	0.000000 	0.000000 	nan
942 	0.000000 	0.000000 	nan
943 	0.000000 	0.000000 	nan
944 	0.000000 	0.000000 	nan
945 	0.000000 	0.000000 	nan
946 	0.000000 	0.000000 	nan
947 	0.000000 	0.000000 	nan
948 	0.000000 	0.000000 	nan
949 	0.000000 	0.000000 	nan
950 	0.000000 	0.000000 	nan
951 	0.000000 	0.000000 	nan
952 	0.000000 	0.000000 	nan
953 	0.000000 	0.000000 	nan
954 	0.000000 	0.000000 	nan
955 	0.000000 	0.000000 	nan
956 	0.000000 	0.000000 	nan
957 	0.000000 	0.000000 	nan
958 	0.000000 	0.000000 	nan
959 	0.000000 	0.000000 	nan
960 	0.000000 	0.000000 	nan
961 	0.000000 	0.000000 	nan
962 	0.000000 	0.000000 	nan
963 	0.000000 	0.000000 	nan
964 	0.000000 	0.000000 	nan
965 	0.000000 	0.000000 	nan
966 	0.000000 	0.000000 	nan
967 	0.000000 	0.000000 	nan
968 	0.000000 	0.000000 	nan
969 	0.000000 	0.000000 	nan
970 	0.000000 	0.000000 	nan
971 	0.000000 	0.000000 	nan
972 	0.000000 	0.000000 	nan
973 	0.000000 	0.000000 	nan
974 	0.000000 	0.000000 	nan
975 	0.000000 	0.000000 	nan
976 	0.000000 	0.000000 	nan
977 	0.000000 	0.000000 	nan
978 	0.000000 	0.000000 	nan
979 	0.000000 	0.000000 	nan
980 	0.000000 	0.000000 	nan
981 	0.000000 	0.000000 	nan
982 	0.000000 	0.000000 	nan
983 	0.000000 	0.000000 	nan
984 	0.000000 	0.000000 	nan
985 	0.000000 	0.000000 	nan
986 	0.000000 	0.000000 	nan
987 	0.000000 	0.000000 	nan
988 	0.000000 	0.000000 	nan
989 	0.000000 	0.000000 	nan
990 	0.000000 	0.000000 	nan
991 	0.000000 	0.000000 	nan
992 	0.000000 	0.000000 	nan
993 	0.000000 	0.000000 	nan
994 	0.000000 	0.000000 	nan
995 	0.000000 	0.000000 	nan
996 	0.000000 	0.000000 	nan
997 	0.000000 	0.000000 	nan
998 	0.000000 	0.000000 	nan
999 	0.000000 	0.000000 	nan
1000 	0.000000 	0.000000 	nan
1001 	0.000000 	0.000000 	nan
1002 	0.000000 	0.000000 	nan
1003 	0.000000 	0.000000 	nan
1004 	0.000000 	0.000000 	nan
1005 	0.000000 	0.000000 	nan
1006 	0.000000 	0.000000 	nan
1007 	0.000000 	0.000000 	nan
1008 	0.000000 	0.000000 	nan
1009 	0.000000 	0.000000 	nan
1010 	0.000000 	0.000000 	nan
1011 	0.000000 	0.000000 	nan
1012 	0.000000 	0.000000 	nan
1013 	0.000000 	0.000000 	nan
1014 	0.000000 	0.000000 	nan
1015 	0.000000 	0.000000 	nan
1016 	0.000000 	0.000000 	nan
1017 	0.000000 	0.000000 	nan
1018 	0.000000 	0.000000 	nan
1019 	0.000000 	0.000000 	nan
1020 	0.000000 	0.000000 	nan
1021 	0.000000 	0.000000 	nan
1022 	0.000000 	0.000000 	nan
1023 	0.000000 	0.000000 	nan
1024 	0.000000 	0.000000 	nan
1025 	0.000000 	0.000000 	nan
1026 	0.000000 	0.000000 	nan
1027 	0.000000 	0.000000 	nan
1028 	0.000000 	0.000000 	nan
1029 	0.000000 	0.000000 	nan
1030 	0.000000 	0.000000 	nan
1031 	0.000000 	0.000000 	nan
1032 	0.000000 	0.000000 	nan
1033 	0.000000 	0.000000 	nan
1034 	0.000000 	0.000000 	nan
1035 	0.000000 	0.000000 	nan
1036 	0.000000 	0.000000 	nan
1037 	0.000000 	0.000000 	nan
1038 	0.000000 	0.000000 	nan
1039 	0.000000 	0.000000 	nan
1040 	0.000000 	0.000000 	nan
1041 	0.000000 	0.000000 	nan
1042 	0.000000 	0.000000 	nan
1043 	0.000000 	0.000000 	nan
1044 	0.000000 	0.000000 	nan
1045 	0.000000 	0.000000 	nan
1046 	0.000000 	0.000000 	nan
1047 	0.000000 	0.000000 	nan
1048 	0.000000 	0.000000 	nan
1049 	0.000000 	0.000000 	nan
1050 	0.000000 	0.000000 	nan
1051 	0.000000 	0.000000 	nan
1052 	0.000000 	0.000000 	nan
1053 	0.000000 	0.000000 	nan
1054 	0.000000 	0.000000 	nan
1055 	0.000000 	0.000000 	nan
1056 	0.000000 	0.000000 	nan
1057 	0.000000 	0.000000 	nan
1058 	0.000000 	0.000000 	nan
1059 	0.000000 	0.000000 	nan
1060 	0.000000 	0.000000 	nan
1061 	0.000000 	0.000000 	nan
1062 	0.000000 	0.000000 	nan
1063 	0.000000 	0.000000 	nan
1064 	0.000000 	0.000000 	nan
1065 	0.000000 	0.000000 	nan
1066 	0.000000 	0.000000 	nan
1067 	0.000000 	0.000000 	nan
1068 	0.000000 	0.000000 	nan
1069 	0.000000 	0.000000 	nan
1070 	0.000000 	0.000000 	nan
1071 	0.000000 	0.000000 	nan
1072 	0.000000 	0.000000 	nan
1073 	0.000000 	0.000000 	nan
1074 	0.000000 	0.000000 	nan
1075 	0.000000 	0.000000 	nan
1076 	0.000000 	0.000000 	nan
1077 	0.000000 	0.000000 	nan
1078 	0.000000 	0.000000 	nan
1079 	0.000000 	0.000000 	nan
1080 	0.000000 	0.000000 	nan
1081 	0.000000 	0.000000 	nan
1082 	0.000000 	0.000000 	nan
1083 	0.000000 	0.000000 	nan
1084 	0.000000 	0.000000 	nan
1085 	0.000000 	0.000000 	nan
1086 	0.000000 	0.000000 	nan
1087 	0.000000 	0.000000 	nan
1088 	0.000000 	0.000000 	nan
1089 	0.000000 	0.000000 	nan
1090 	0.000000 	0.000000 	nan
1091 	0.000000 	0.000000 	nan
1092 	0.000000 	0.000000 	nan
1093 	0.000000 	0.000000 	nan
1094 	0.000000 	0.000000 	nan
1095 	0.000000 	0.000000 	nan
1096 	0.000000 	0.000000 	nan
1097 	0.000000 	0.000000 	nan
1098 	0.000000 	0.000000 	nan
1099 	0.000000 	0.000000 	nan
1100 	0.000000 	0.000000 	nan
1101 	0.000000 	0.000000 	nan
1102 	0.000000 	0.000000 	nan
1103 	0.000000 	0.000000 	nan
1104 	0.000000 	0.000000 	nan
1105 	0.000000 	0.000000 	nan
1106 	0.000000 	0.000000 	nan
1107 	0.000000 	0.000000 	nan
1108 	0.000000 	0.000000 	nan
1109 	0.000000 	0.000000 	nan
1110 	0.000000 	0.000000 	nan
1111 	0.000000 	0.000000 	nan
1112 	0.000000 	0.000000 	nan
1113 	0.000000 	0.000000 	nan
1114 	0.000000 	0.000000 	nan
1115 	0.000000 	0.000000 	nan
1116 	0.000000 	0.000000 	nan
1117 	0.000000 	0.000000 	nan
1118 	0.000000 	0.000000 	nan
1119 	0.000000 	0.000000 	nan
1120 	0.000000 	0.000000 	nan
1121 	0.000000 	0.000000 	nan
1122 	0.000000 	0.000000 	nan
1123 	0.000000 	0.000000 	nan
1124 	0.000000 	0.000000 	nan
1125 	0.000000 	0.000000 	nan
1126 	0.000000 	0.000000 	nan
1127 	0.000000 	0.000000 	nan
1128 	0.000000 	0.000000 	nan
1129 	0.000000 	0.000000 	nan
1130 	0.000000 	0.000000 	nan
1131 	0.000000 	0.000000 	nan
1132 	0.000000 	0.000000 	nan
1133 	0.000000 	0.000000 	nan
1134 	0.000000 	0.000000 	nan
1135 	0.000000 	0.000000 	nan
1136 	0.000000 	0.000000 	nan
1137 	0.000000 	0.000000 	nan
1138 	0.000000 	0.000000 	nan
1139 	0.000000 	0.000000 	nan
1140 	0.000000 	0.000000 	nan
1141 	0.000000 	0.000000 	nan
1142 	0.000000 	0.000000 	nan
1143 	0.000000 	0.000000 	nan
1144 	0.000000 	0.000000 	nan
1145 	0.000000 	0.000000 	nan
1146 	0.000000 	0.000000 	nan
1147 	0.000000 	0.000000 	nan
1148 	0.000000 	0.000000 	nan
1149 	0.000000 	0.000000 	nan
1150 	0.000000 	0.000000 	nan
1151 	0.000000 	0.000000 	nan
1152 	0.000000 	0.000000 	nan
1153 	0.000000 	0.000000 	nan
1154 	0.000000 	0.000000 	nan
1155 	0.000000 	0.000000 	nan
1156 	0.000000 	0.000000 	nan
1157 	0.000000 	0.000000 	nan
1158 	0.000000 	0.000000 	nan
1159 	0.000000 	0.000000 	nan
1160 	0.000000 	0.000000 	nan
1161 	0.000000 	0.000000 	nan
1162 	0.000000 	0.000000 	nan
1163 	0.000000 	0.000000 	nan
1164 	0.000000 	0.000000 	nan
1165 	0.000000 	0.000000 	nan
1166 	0.000000 	0.000000 	nan
1167 	0.000000 	0.000000 	nan
1168 	0.000000 	0.000000 	nan
1169 	0.000000 	0.000000 	nan
1170 	0.000000 	0.000000 	nan
1171 	0.000000 	0.000000 	nan
1172 	0.000000 	0.000000 	nan
1173 	0.000000 	0.000000 	nan
1174 	0.000000 	0.000000 	nan
1175 	0.000000 	0.000000 	nan
1176 	0.000000 	0.000000 	nan
1177 	0.000000 	0.000000 	nan
1178 	0.000000 	0.000000 	nan
1179 	0.000000 	0.000000 	nan
1180 	0.000000 	0.000000 	nan
1181 	0.000000 	0.000000 	nan
1182 	0.000000 	0.000000 	nan
1183 	0.000000 	0.000000 	nan
1184 	0.000000 	0.000000 	nan
1185 	0.000000 	0.000000 	nan
1186 	0.000000 	0.000000 	nan
1187 	0.000000 	0.000000 	nan
1188 	0.000000 	0.000000 	nan
1189 	0.000000 	0.000000 	nan
1190 	0.000000 	0.000000 	nan
1191 	0.000000 	0.000000 	nan
1192 	0.000000 	0.000000 	nan
1193 	0.000000 	0.000000 	nan
1194 	0.000000 	0.000000 	nan
1195 	0.000000 	0.000000 	nan
1196 	0.000000 	0.000000 	nan
1197 	0.000000 	0.000000 	nan
1198 	0.000000 	0.000000 	nan
1199 	0.000000 	0.000000 	nan
1200 	0.000000 	0.000000 	nan
1201 	0.000000 	0.000000 	nan
1202 	0.000000 	0.000000 	nan
1203 	0.000000 	0.000000 	nan
1204 	0.000000 	0.000000 	nan
1205 	0.000000 	0.000000 	nan
1206 	0.000000 	0.000000 	nan
1207 	0.000000 	0.000000 	nan
1208 	0.000000 	0.000000 	nan
1209 	0.000000 	0.000000 	nan
1210 	0.000000 	0.000000 	nan
1211 	0.000000 	0.000000 	nan
1212 	0.000000 	0.000000 	nan
1213 	0.000000 	0.000000 	nan
1214 	0.000000 	0.000000 	nan
1215 	0.000000 	0.000000 	nan
1216 	0.000000 	0.000000 	nan
1217 	0.000000 	0.000000 	nan
1218 	0.000000 	0.000000 	nan
1219 	0.000000 	0.000000 	nan
1220 	0.000000 	0.000000 	nan
1221 	0.000000 	0.000000 	nan
1222 	0.000000 	0.000000 	nan
1223 	0.000000 	0.000000 	nan
1224 	0.000000 	0.000000 	nan
1225 	0.000000 	0.000000 	nan
1226 	0.000000 	0.000000 	nan
1227 	0.000000 	0.000000 	nan
1228 	0.000000 	0.000000 	nan
1229 	0.000000 	0.000000 	nan
1230 	0.000000 	0.000000 	nan
1231 	0.000000 	0.000000 	nan
1232 	0.000000 	0.000000 	nan
1233 	0.000000 	0.000000 	nan
1234 	0.000000 	0.000000 	nan
1235 	0.000000 	0.000000 	nan
1236 	0.000000 	0.000000 	nan
1237 	0.000000 	0.000000 	nan
1238 	0.000000 	0.000000 	nan
1239 	0.000000 	0.000000 	nan
1240 	0.000000 	0.000000 	nan
1241 	0.000000 	0.000000 	nan
1242 	0.000000 	0.000000 	nan
1243 	0.000000 	0.000000 	nan
1244 	0.000000 	0.000000 	nan
1245 	0.000000 	0.000000 	nan
1246 	0.000000 	0.000000 	nan
1247 	0.000000 	0.000000 	nan
1248 	0.000000 	0.000000 	nan
1249 	0.000000 	0.000000 	nan
1250 	0.000000 	0.000000 	nan
1251 	0.000000 	0.000000 	nan
1252 	0.000000 	0.000000 	nan
1253 	0.000000 	0.000000 	nan
1254 	0.000000 	0.000000 	nan
1255 	0.000000 	0.000000 	nan
1256 	0.000000 	0.000000 	nan
1257 	0.000000 	0.000000 	nan
1258 	0.000000 	0.000000 	nan
1259 	0.000000 	0.000000 	nan
1260 	0.000000 	0.000000 	nan
1261 	0.000000 	0.000000 	nan
1262 	0.000000 	0.000000 	nan
1263 	0.000000 	0.000000 	nan
1264 	0.000000 	0.000000 	nan
1265 	0.000000 	0.000000 	nan
1266 	0.000000 	0.000000 	nan
1267 	0.000000 	0.000000 	nan
1268 	0.000000 	0.000000 	nan
1269 	0.000000 	0.000000 	nan
1270 	0.000000 	0.000000 	nan
1271 	0.000000 	0.000000 	nan
1272 	0.000000 	0.000000 	nan
1273 	0.000000 	0.000000 	nan
1274 	0.000000 	0.000000 	nan
1275 	0.000000 	0.000000 	nan
1276 	0.000000 	0.000000 	nan
1277 	0.000000 	0.000000 	nan
1278 	0.000000 	0.000000 	nan
1279 	0.000000 	0.000000 	nan
1280 	0.000000 	0.000000 	nan
1281 	0.000000 	0.000000 	nan
1282 	0.000000 	0.000000 	nan
1283 	0.000000 	0.000000 	nan
1284 	0.000000 	0.000000 	nan
1285 	0.000000 	0.000000 	nan
1286 	0.000000 	0.000000 	nan
1287 	0.000000 	0.000000 	nan
1288 	0.000000 	0.000000 	nan
1289 	0.000000 	0.000000 	nan
1290 	0.000000 	0.000000 	nan
1291 	0.000000 	0.000000 	nan
1292 	0.000000 	0.000000 	nan
1293 	0.000000 	0.000000 	nan
1294 	0.000000 	0.000000 	nan
1295 	0.000000 	0.000000 	nan
1296 	0.000000 	0.000000 	nan
1297 	0.000000 	0.000000 	nan
1298 	0.000000 	0.000000 	nan
1299 	0.000000 	0.000000 	nan
1300 	0.000000 	0.000000 	nan
1301 	0.000000 	0.000000 	nan
1302 	0.000000 	0.000000 	nan
1303 	0.000000 	0.000000 	nan
1304 	0.000000 	0.000000 	nan
1305 	0.000000 	0.000000 	nan
1306 	0.000000 	0.000000 	nan
1307 	0.000000 	0.000000 	nan
1308 	0.000000 	0.000000 	nan
1309 	0.000000 	0.000000 	nan
1310 	0.000000 	0.000000 	nan
1311 	0.000000 	0.000000 	nan
1312 	0.000000 	0.000000 	nan
1313 	0.000000 	0.000000 	nan
1314 	0.000000 	0.000000 	nan
1315 	0.000000 	0.000000 	nan
1316 	0.000000 	0.000000 	nan
1317 	0.000000 	0.000000 	nan
1318 	0.000000 	0.000000 	nan
1319 	0.000000 	0.000000 	nan
1320 	0.000000 	0.000000 	nan
1321 	0.000000 	0.000000 	nan
1322 	0.000000 	0.000000 	nan
1323 	0.000000 	0.000000 	nan
1324 	0.000000 	0.000000 	nan
1325 	0.000000 	0.000000 	nan
1326 	0.000000 	0.000000 	nan
1327 	0.000000 	0.000000 	nan
1328 	0.000000 	0.000000 	nan
1329 	0.000000 	0.000000 	nan
1330 	0.000000 	0.000000 	nan
1331 	0.000000 	0.000000 	nan
1332 	0.000000 	0.000000 	nan
1333 	0.000000 	0.000000 	nan
1334 	0.000000 	0.000000 	nan
1335 	0.000000 	0.000000 	nan
1336 	0.000000 	0.000000 	nan
1337 	0.000000 	0.000000 	nan
1338 	0.000000 	0.000000 	nan
1339 	0.000000 	0.000000 	nan
1340 	0.000000 	0.000000 	nan
1341 	0.000000 	0.000000 	nan
1342 	0.000000 	0.000000 	nan
1343 	0.000000 	0.000000 	nan
1344 	0.000000 	0.000000 	nan
1345 	0.000000 	0.000000 	nan
1346 	0.000000 	0.000000 	nan
1347 	0.000000 	0.000000 	nan
1348 	0.000000 	0.000000 	nan
1349 	0.000000 	0.000000 	nan
1350 	0.000000 	0.000000 	nan
1351 	0.000000 	0.000000 	nan
1352 	0.000000 	0.000000 	nan
1353 	0.000000 	0.000000 	nan
1354 	0.000000 	0.000000 	nan
1355 	0.000000 	0.000000 	nan
1356 	0.000000 	0.000000 	nan
1357 	0.000000 	0.000000 	nan
1358 	0.000000 	0.000000 	nan
1359 	0.000000 	0.000000 	nan
1360 	0.000000 	0.000000 	nan
1361 	0.000000 	0.000000 	nan
1362 	0.000000 	0.000000 	nan
1363 	0.000000 	0.000000 	nan
1364 	0.000000 	0.000000 	nan
1365 	0.000000 	0.000000 	nan
1366 	0.000000 	0.000000 	nan
1367 	0.000000 	0.000000 	nan
1368 	0.000000 	0.000000 	nan
1369 	0.000000 	0.000000 	nan
1370 	0.000000 	0.000000 	nan
1371 	0.000000 	0.000000 	nan
1372 	0.000000 	0.000000 	nan
1373 	0.000000 	0.000000 	nan
1374 	0.000000 	0.000000 	nan
1375 	0.000000 	0.000000 	nan
1376 	0.000000 	0.000000 	nan
1377 	0.000000 	0.000000 	nan
1378 	0.000000 	0.000000 	nan
1379 	0.000000 	0.000000 	nan
1380 	0.000000 	0.000000 	nan
1381 	0.000000 	0.000000 	nan
1382 	0.000000 	0.000000 	nan
1383 	0.000000 	0.000000 	nan
1384 	0.000000 	0.000000 	nan
1385 	0.000000 	0.000000 	nan
1386 	0.000000 	0.000000 	nan
1387 	0.000000 	0.000000 	nan
1388 	0.000000 	0.000000 	nan
1389 	0.000000 	0.000000 	nan
1390 	0.000000 	0.000000 	nan
1391 	0.000000 	0.000000 	nan
1392 	0.000000 	0.000000 	nan
1393 	0.000000 	0.000000 	nan
1394 	0.000000 	0.000000 	nan
1395 	0.000000 	0.000000 	nan
1396 	0.000000 	0.000000 	nan
1397 	0.000000 	0.000000 	nan
1398 	0.000000 	0.000000 	nan
1399 	0.000000 	0.000000 	nan
1400 	0.000000 	0.000000 	nan
1401 	0.000000 	0.000000 	nan
1402 	0.000000 	0.000000 	nan
1403 	0.000000 	0.000000 	nan
1404 	0.000000 	0.000000 	nan
1405 	0.000000 	0.000000 	nan
1406 	0.000000 	0.000000 	nan
1407 	0.000000 	0.000000 	nan
1408 	0.000000 	0.000000 	nan
1409 	0.000000 	0.000000 	nan
1410 	0.000000 	0.000000 	nan
1411 	0.000000 	0.000000 	nan
1412 	0.000000 	0.000000 	nan
1413 	0.000000 	0.000000 	nan
1414 	0.000000 	0.000000 	nan
1415 	0.000000 	0.000000 	nan
1416 	0.000000 	0.000000 	nan
1417 	0.000000 	0.000000 	nan
1418 	0.000000 	0.000000 	nan
1419 	0.000000 	0.000000 	nan
1420 	0.000000 	0.000000 	nan
1421 	0.000000 	0.000000 	nan
1422 	0.000000 	0.000000 	nan
1423 	0.000000 	0.000000 	nan
1424 	0.000000 	0.000000 	nan
1425 	0.000000 	0.000000 	nan
1426 	0.000000 	0.000000 	nan
1427 	0.000000 	0.000000 	nan
1428 	0.000000 	0.000000 	nan
1429 	0.000000 	0.000000 	nan
1430 	0.000000 	0.000000 	nan
1431 	0.000000 	0.000000 	nan
1432 	0.000000 	0.000000 	nan
1433 	0.000000 	0.000000 	nan
1434 	0.000000 	0.000000 	nan
1435 	0.000000 	0.000000 	nan
1436 	0.000000 	0.000000 	nan
1437 	0.000000 	0.000000 	nan
1438 	0.000000 	0.000000 	nan
1439 	0.000000 	0.000000 	nan
1440 	0.000000 	0.000000 	nan
1441 	0.000000 	0.000000 	nan
1442 	0.000000 	0.000000 	nan
1443 	0.000000 	0.000000 	nan
1444 	0.000000 	0.000000 	nan
1445 	0.000000 	0.000000 	nan
1446 	0.000000 	0.000000 	nan
1447 	0.000000 	0.000000 	nan
1448 	0.000000 	0.000000 	nan
1449 	0.000000 	0.000000 	nan
1450 	0.000000 	0.000000 	nan
1451 	0.000000 	0.000000 	nan
1452 	0.000000 	0.000000 	nan
1453 	0.000000 	0.000000 	nan
1454 	0.000000 	0.000000 	nan
1455 	0.000000 	0.000000 	nan
1456 	0.000000 	0.000000 	nan
1457 	0.000000 	0.000000 	nan
1458 	0.000000 	0.000000 	nan
1459 	0.000000 	0.000000 	nan
1460 	0.000000 	0.000000 	nan
1461 	0.000000 	0.000000 	nan
1462 	0.000000 	0.000000 	nan
1463 	0.000000 	0.000000 	nan
1464 	0.000000 	0.000000 	nan
1465 	0.000000 	0.000000 	nan
1466 	0.000000 	0.000000 	nan
1467 	0.000000 	0.000000 	nan
1468 	0.000000 	0.000000 	nan
1469 	0.000000 	0.000000 	nan
1470 	0.000000 	0.000000 	nan
1471 	0.000000 	0.000000 	nan
1472 	0.000000 	0.000000 	nan
1473 	0.000000 	0.000000 	nan
1474 	0.000000 	0.000000 	nan
1475 	0.000000 	0.000000 	nan
1476 	0.000000 	0.000000 	nan
1477 	0.000000 	0.000000 	nan
1478 	0.000000 	0.000000 	nan
1479 	0.000000 	0.000000 	nan
1480 	0.000000 	0.000000 	nan
1481 	0.000000 	0.000000 	nan
1482 	0.000000 	0.000000 	nan
1483 	0.000000 	0.000000 	nan
1484 	0.000000 	0.000000 	nan
1485 	0.000000 	0.000000 	nan
1486 	0.000000 	0.000000 	nan
1487 	0.000000 	0.000000 	nan
1488 	0.000000 	0.000000 	nan
1489 	0.000000 	0.000000 	nan
1490 	0.000000 	0.000000 	nan
1491 	0.000000 	0.000000 	nan
1492 	0.000000 	0.000000 	nan
1493 	0.000000 	0.000000 	nan
1494 	0.000000 	0.000000 	nan
1495 	0.000000 	0.000000 	nan
1496 	0.000000 	0.000000 	nan
1497 	0.000000 	0.000000 	nan
1498 	0.000000 	0.000000 	nan
1499 	0.000000 	0.000000 	nan
1500 	0.000000 	0.000000 	nan
1501 	0.000000 	0.000000 	nan
1502 	0.000000 	0.000000 	nan
1503 	0.000000 	0.000000 	nan
1504 	0.000000 	0.000000 	nan
1505 	0.000000 	0.000000 	nan
1506 	0.000000 	0.000000 	nan
1507 	0.000000 	0.000000 	nan
1508 	0.000000 	0.000000 	nan
1509 	0.000000 	0.000000 	nan
1510 	0.000000 	0.000000 	nan
1511 	0.000000 	0.000000 	nan
1512 	0.000000 	0.000000 	nan
1513 	0.000000 	0.000000 	nan
1514 	0.000000 	0.000000 	nan
1515 	0.000000 	0.000000 	nan
1516 	0.000000 	0.000000 	nan
1517 	0.000000 	0.000000 	nan
1518 	0.000000 	0.000000 	nan
1519 	0.000000 	0.000000 	nan
1520 	0.000000 	0.000000 	nan
1521 	0.000000 	0.000000 	nan
1522 	0.000000 	0.000000 	nan
